BRANCH_ID,Account_No,Cutomer_ID,Started_Year,Started_Month,Current Credit Balance
CC25514,ACC111156984,CJRW5JYT,2016,1,220001
CC25515,ACC111185242,CMMKRNUZ,2017,2,138491
CC25516,ACC111195941,EATPTPY3,2013,3,129656
CC25517,ACC111207404,J5AGUF6Q,2014,6,974415
CC25518,ACC111248134,8WYO2BBG,2015,1,30932
CC25519,ACC111252344,9EPXIMZB,2016,6,681587
CC25520,ACC111261323,UZERUG9W,2017,5,444315
CC25521,ACC111318905,QEQ79QUC,2013,6,134862
CC25522,ACC111415268,ZNHVE7QZ,2014,6,82270
CC25523,ACC11142773,PU3J43GY,2015,6,265905
CC25524,ACC111438501,HWDBXAUK,2016,6,114247
CC25525,ACC11145251,W74BHIAD,2017,6,160569
CC25526,ACC111477864,MGLDAPOA,2013,4,333735
CC25527,ACC111537879,BYFCPDX5,2014,4,3173
CC25528,ACC1115490,S2QDUDEJ,2015,4,485697
CC25529,ACC1115802,HBYRWBWL,2016,4,491359
CC25530,ACC111584440,8CIAWHWZ,2017,4,684893
CC25531,ACC111678755,ZFYFFXT5,2013,4,117952
CC25532,ACC111688631,UGIADHRB,2014,4,16302
CC25533,ACC111718677,JDDGRBSU,2015,4,710334
CC25534,ACC111767752,NBS2LTYW,2016,4,81396
CC25535,ACC111769432,DBKM3FRW,2017,3,572356
CC25536,ACC111833906,GLBHRXKB,2013,5,344584
CC25537,ACC111839862,9WDPTNCN,2014,3,100814
CC25538,ACC111924393,NVVVFQ9U,2015,4,195149
CC25539,ACC111994748,6AT635HW,2016,1,159030
CC25540,ACC111995000,HPHDI6NN,2017,5,268926
CC25541,ACC112013651,CPNAGJ95,2013,5,177688
CC25542,ACC112016483,FY6AFNCK,2014,6,75962
CC25543,ACC11202409,KWQAVZOE,2015,6,121657
CC25544,ACC112033951,HGBDE3LM,2016,3,50996
CC25545,ACC112042120,SYKEB6EV,2017,5,719283
CC25546,ACC112072560,9BROJWWS,2013,4,190456
CC25547,ACC112088267,CG8DGVAV,2014,1,676951
CC25548,ACC112101549,H7MT8CNK,2015,4,1046672
CC25549,ACC112115319,GJVVWNKN,2016,3,289199
CC25550,ACC112115949,FXWTMJDG,2017,6,246658
CC25551,ACC112116614,OSNGFACM,2013,6,197239
CC25552,ACC112139122,PBFT55CF,2014,5,278103
CC25553,ACC112181790,4P8GFHSL,2015,4,40603
CC25554,ACC112186366,9ZZ4F4XF,2016,2,82023
CC25555,ACC11223018,CN4YERMU,2017,4,57494
CC25556,ACC112293555,8TUDLTWK,2013,5,167276
CC25557,ACC112322094,USFZPY7Z,2014,4,482771
CC25558,ACC112347369,VBJXREA8,2015,3,88122
CC25559,ACC112386496,9LBNXHQ2,2016,2,239058
CC25560,ACC112419083,PY6HCDWF,2017,2,209551
CC25561,ACC112426565,9VJMJR6X,2013,4,40280
CC25562,ACC112456854,4GAEJIQO,2014,3,233472
CC25563,ACC112463028,F34SD6YQ,2015,1,46721
CC25564,ACC112473260,HZ3BZVH6,2016,5,313595
CC25565,ACC112499136,9WVBAWEY,2017,4,258400
CC25566,ACC11251383,BPNYRSEH,2013,4,207347
CC25567,ACC11256077,7OGHEHO3,2014,2,760399
CC25568,ACC112589741,LRJZMHFT,2015,4,107616
CC25569,ACC112597838,PCHQW72T,2016,3,216068
CC25570,ACC112599126,BFJQGRFT,2017,1,157434
CC25571,ACC112610491,UVJ6UYBF,2013,4,88084
CC25572,ACC112638303,LRVO7MCH,2014,1,338485
CC25573,ACC112656831,EAOF4EYO,2015,1,364192
CC25574,ACC11273989,5HPCBEQQ,2016,5,657913
CC25575,ACC112812318,8FJBKABE,2017,5,82517
CC25576,ACC112818526,27J5UDAU,2013,2,152969
CC25577,ACC112831068,4MAT9RSM,2014,2,40945
CC25578,ACC11286342,SBDGZSY9,2015,5,194389
CC25579,ACC112880561,HPYN9M2Z,2016,5,202559
CC25580,ACC112935229,G7D2BESM,2017,5,164958
CC25581,ACC112967601,TWN7YQPN,2013,4,76760
CC25582,ACC112975075,BJRGMNFZ,2014,9,264461
CC25583,ACC113022544,9HFPJV3S,2015,7,364933
CC25584,ACC113023129,6WKJAUAG,2016,10,154299
CC25585,ACC113026164,BZUANVCU,2017,8,295317
CC25586,ACC113051768,NYWLDSFZ,2013,10,475133
CC25587,ACC113061005,LTW8JGAZ,2014,4,188423
CC25588,ACC113085527,IMDQJUTW,2015,6,320131
CC25589,ACC113087195,AVHZRCH8,2016,9,261991
CC25590,ACC113146736,LTSDWAVT,2017,9,752590
CC25591,ACC113205129,9WVKLADB,2013,9,109972
CC25592,ACC113236247,GXDSQJS2,2014,9,385890
CC25593,ACC113245961,4IHXKUNA,2015,9,204858
CC25594,ACC113294726,BTYDUQPC,2016,8,175864
CC25595,ACC113298282,BKCNFM72,2017,10,234346
CC25596,ACC113313244,UMVSSZ9N,2013,9,157472
CC25597,ACC113344671,N2STVKOI,2014,1,380779
CC25598,ACC11335408,ZZJQB3EY,2015,6,65626
CC25599,ACC113358562,FZJK9GH7,2016,9,166573
CC25600,ACC113371027,NTIWWNVB,2017,8,130568
CC25601,ACC113377718,NBCRWUBE,2013,10,673512
CC25602,ACC113395241,UBPYOBYG,2014,6,541386
CC25603,ACC113400354,K8RKMGVW,2015,6,12901
CC25604,ACC113417422,HFTH3NC2,2016,6,51338
CC25605,ACC11342598,759LCPDE,2017,4,113487
CC25606,ACC113440158,DYKME2AY,2013,9,297540
CC25607,ACC113447185,VZHURNZD,2014,4,232940
CC25608,ACC113448618,EAJJBYHU,2015,4,270104
CC25609,ACC113500278,T97TKZNT,2016,9,169404
CC25610,ACC113503265,IXOEQ2YD,2017,9,443954
CC25611,ACC113513728,BWKXTBCF,2013,7,129884
CC25612,ACC113524865,DNKPRVB3,2014,9,440838
CC25613,ACC113597941,JQCF2PXG,2015,4,542735
CC25614,ACC113606017,GIABLCP4,2016,4,111226
CC25615,ACC113636722,FDIC7S35,2017,4,106799
CC25616,ACC113662106,5RTNFJEV,2013,6,351177
CC25617,ACC113713003,OBZ4CU77,2014,4,688655
CC25618,ACC113713536,XMVX6WEB,2015,6,411464
CC25619,ACC113713579,MHARJGPA,2016,9,129808
CC25620,ACC113723025,2QI5GPDU,2017,8,293778
CC25621,ACC113812738,AE2NBAJ3,2013,7,72238
CC25622,ACC113818873,MDLANJZG,2014,1,95456
CC25623,ACC113879572,7TAP99MA,2015,4,140885
CC25624,ACC113890304,A6AMKR2Z,2016,9,146965
CC25625,ACC11389395,DX69CFXV,2017,9,424498
CC25626,ACC11391592,HKCKEKV4,2013,9,182115
CC25627,ACC113931795,CBNWXPJJ,2014,9,206853
CC25628,ACC113949566,Z3SJXFCA,2015,8,3276284
CC25629,ACC11395604,RHTCABWR,2016,4,23294
CC25630,ACC113982759,ILGMVREG,2017,9,310802
CC25631,ACC113983828,BZK32SSP,2013,9,379601
CC25632,ACC114056825,25RR4UGE,2014,10,120118
CC25633,ACC114068753,9ZQFVNWY,2015,8,429115
CC25634,ACC114082207,FFSTFCAA,2016,10,237272
CC25635,ACC114091613,MBEDAX9Z,2017,9,70794
CC25636,ACC114114327,IYERPTUY,2013,1,478857
CC25637,ACC114117000,SBNMNBJE,2014,1,97717
CC25638,ACC114124307,CPWDDHBP,2015,9,579443
CC25639,ACC114161556,EN5EXSVB,2016,9,68989
CC25640,ACC11418399,EFT7687S,2017,9,102315
CC25641,ACC114226072,DUPIVFIW,2013,4,484937
CC25642,ACC114283698,HTVBHNFH,2014,4,363318
CC25643,ACC114333046,GFTV6AXH,2015,1,251522
CC25644,ACC114350325,NTNK2ZYN,2016,9,311201
CC25645,ACC114355381,NZ2MDLPM,2017,9,35549
CC25646,ACC114370065,UU4ECFQ5,2013,10,219678
CC25647,ACC11442510,FFWGNGVJ,2014,9,14383
CC25648,ACC114430713,JDQIBLRI,2015,9,136724
CC25649,ACC114449373,ZAWUVVWA,2016,4,104405
CC25650,ACC114540474,FC24V4XD,2017,4,203946
CC25651,ACC114549224,EKTZZYA2,2013,4,142766
CC25652,ACC114567846,RVRMHDD8,2013,9,388987
CC25653,ACC114584748,3RASGR5Y,2014,9,548568
CC25654,ACC114589474,QRBESHHG,2015,8,447564
CC25655,ACC114589726,MXYLFHSV,2016,4,228266
CC25656,ACC114618918,TY85POPR,2017,4,115273
CC25657,ACC114626232,BHXO9INE,2013,1,350246
CC25658,ACC114642431,S2RKLYZH,2014,1,494836
CC25659,ACC114669495,98GUQS9R,2015,6,164578
CC25660,ACC114713268,6VD8FK4Y,2016,7,137750
CC25661,ACC11472012,FMUHBZHQ,2017,1,296286
CC25662,ACC114765775,IHQY3US8,2013,8,42750
CC25663,ACC114777395,VDSNW6DR,2014,9,351728
CC25664,ACC114790530,JF8E8TCY,2015,8,80294
CC25665,ACC114796108,EKVBDN5B,2016,9,105564
CC25666,ACC114804155,LJOYHFHT,2017,10,168777
CC25667,ACC114805154,8WBDXKKG,2013,1,234308
CC25668,ACC114838676,LNAASJ6O,2014,9,108091
CC25669,ACC114842144,HGTW39J8,2015,9,331588
CC25670,ACC114855785,AMYH3YSJ,2016,4,92720
CC25671,ACC114885352,QZRPEWE6,2017,4,134615
CC25672,ACC114917472,9RBSJHBJ,2013,9,172121
CC25673,ACC114918527,EFZ3ADG9,2014,9,272688
CC25674,ACC114964957,CMQX6K9J,2015,4,226366
CC25675,ACC115082472,DBVXEJCR,2016,1,57608
CC25676,ACC115132586,PLYKWBFR,2017,4,132734
CC25677,ACC115138573,7QNURUDE,2013,8,59356
CC25678,ACC115142931,M8TD2YPV,2014,4,161405
CC25679,ACC115147750,JVJZVKUJ,2015,9,114399
CC25680,ACC115160696,XVUVCSM8,2016,6,154850
CC25681,ACC115165320,C9CMNJEH,2017,4,81472
CC25682,ACC115198675,IQLV6HTY,2013,6,168587
CC25683,ACC115218193,ELG7YZUM,2014,1,52364
CC25684,ACC115218439,PU9KWVOH,2015,1,762489
CC25685,ACC115233680,HAYJGRRV,2016,9,116204
CC25686,ACC115259832,KBKUHSLA,2017,9,294481
CC25687,ACC115323100,USL6KBDY,2013,9,363641
CC25688,ACC115369811,ZGLCSKTI,2014,7,303601
CC25689,ACC115378284,9JQWNRGA,2015,4,107274
CC25690,ACC115393685,EBVUVT88,2016,1,446329
CC25691,ACC115410965,9ZU5GNSK,2017,1,1385062
CC25692,ACC115421770,EC7NIRSV,2013,8,229216
CC25693,ACC11547121,JJ23TDTX,2014,7,324235
CC25694,ACC115474418,IZWY5RYD,2015,1,237595
CC25695,ACC115475637,TSYCNH93,2016,4,33250
CC25696,ACC115542920,QSY6Q77W,2017,9,1964923
CC25697,ACC115564003,TOBSGQ3J,2013,9,129713
CC25698,ACC115625469,FKGE6YRE,2014,9,559056
CC25699,ACC115648381,MGAYPPJE,2015,7,112765
CC25700,ACC115719198,IJRFUH6V,2016,4,213199
CC25701,ACC115722885,KX9Y3LCV,2017,6,313633
CC25702,ACC115735024,2ZDDJYHE,2013,6,281979
CC25703,ACC115809626,NBMLMYQE,2014,4,97983
CC25704,ACC115811745,E8XWCECR,2015,6,294880
CC25705,ACC115874400,5FP4HKBU,2016,7,23028
CC25706,ACC115885030,FUKFFD3F,2017,8,68818
CC25707,ACC115928163,8BDSMQUY,2013,1,377739
CC25708,ACC115949467,39T7KUFC,2014,9,182020
CC25709,ACC115979810,HZSPWI2U,2015,9,246373
CC25710,ACC115980773,LEJJKOWC,2016,10,65436
CC25711,ACC115989687,DR5F2HVS,2017,6,271111
CC25712,ACC115991854,BJA5TRWJ,2013,4,307420
CC25713,ACC115992261,NCVH9WFE,2014,4,254828
CC25714,ACC115998372,ME3XYUC5,2015,4,154508
CC25715,ACC11600658,VLCHSDHG,2016,4,229026
CC25716,ACC116110063,59CV3HQQ,2017,9,18734
CC25717,ACC116147375,JTAEBBQM,2013,9,600153
CC25718,ACC116157256,OBHDYLE2,2014,9,548663
CC25719,ACC116168664,EUEGA65T,2015,8,224143
CC25720,ACC116185815,MO9XWHWE,2016,1,134729
CC25721,ACC116218880,K3JSVGHE,2017,6,616968
CC25722,ACC116223509,JFHAQZQM,2013,1,175427
CC25723,ACC116249214,22IQJE4I,2014,7,245746
CC25724,ACC116263146,F57YH86H,2015,4,213712
CC25725,ACC116291833,BPNYWIPI,2016,9,368695
CC25726,ACC116336869,FJB78783,2017,9,876090
CC25727,ACC116341317,DIVE6ZUL,2013,7,128687
CC25728,ACC116348282,YACVPC9M,2014,8,245575
CC25729,ACC116378201,A3FM9UVE,2015,4,349999
CC25730,ACC116418737,9NE6ZC2Q,2016,4,427652
CC25731,ACC116475831,4NHTDBJN,2017,9,196669
CC25732,ACC116538132,3FH863BT,2013,9,109459
CC25733,ACC116567897,3UBBVIGN,2014,8,282055
CC25734,ACC116568414,NNP9TLV2,2015,10,272916
CC25735,ACC116617397,SA7VUUTE,2016,1,499681
CC25736,ACC116617555,ROG7ONJG,2017,6,107141
CC25737,ACC116660777,ICEBXJHF,2013,1,565782
CC25738,ACC116668614,HFTYHFAZ,2014,1,80028
CC25739,ACC116734568,EC5IQBEK,2015,1,79572
CC25740,ACC116755595,VQPXGNJV,2016,1,232560
CC25741,ACC116819078,BNE8WOYV,2017,4,357523
CC25742,ACC116826089,MKEXSYJN,2013,4,53827
CC25743,ACC116857777,B2MY2KQE,2014,4,358720
CC25744,ACC116878634,GZVND3WE,2015,9,452618
CC25745,ACC116928564,JZ8ASRBZ,2016,9,38589
CC25746,ACC11693527,UMQWVVHH,2017,9,48108
CC25747,ACC116951541,MDGISGP7,2013,9,88616
CC25748,ACC116957772,JMVHKVGP,2014,4,72884
CC25749,ACC116977334,G5GPWASE,2015,1,147972
CC25750,ACC117001477,A9H3PMBD,2016,4,181773
CC25751,ACC11701482,DKEMLQCU,2017,4,447317
CC25752,ACC117037221,VVPNRFRF,2013,9,103208
CC25753,ACC117060122,AVIBMJNL,2014,8,1194188
CC25754,ACC117069356,3FNEIWTQ,2015,9,492290
CC25755,ACC117092011,WMQIVFIH,2016,10,137332
CC25756,ACC1170982,GUSEEXX5,2017,1,171570
CC25757,ACC117134764,HZBZ7QMH,2013,4,149568
CC25758,ACC117147386,KMTZWEXS,2014,1,126027
CC25759,ACC1172207,62AXBXBL,2015,1,157529
CC25760,ACC117222003,FW6GESXM,2016,4,327484
CC25761,ACC117229662,A67RATVB,2017,7,161063
CC25762,ACC117250729,HUWJHKEG,2013,10,35701
CC25763,ACC117260406,KCHF33KH,2014,7,498579
CC25764,ACC117288,CJUKTB4B,2015,7,79952
CC25765,ACC117312488,FA8NWHGK,2016,9,160493
CC25766,ACC117329251,6UZE4NSH,2017,9,158213
CC25767,ACC117342543,4UUZBMXW,2013,6,817589
CC25768,ACC117395251,QMRXRYDB,2014,1,76893
CC25769,ACC117401367,M3A5BVAC,2015,1,93005
CC25770,ACC117450516,II63YKTB,2016,4,448647
CC25771,ACC117466765,4OYB27TY,2017,4,181678
CC25772,ACC117520453,IEN9X6H8,2013,4,9177
CC25773,ACC11753984,U9VVATUM,2014,1,144780
CC25774,ACC117580054,SFOYCMRR,2015,9,189449
CC25775,ACC117585672,O7WYJHA5,2016,9,134045
CC25776,ACC117631974,STEKRYHT,2017,8,352564
CC25777,ACC117637397,QSX9J6OF,2013,1,111245
CC25778,ACC117653579,EVT46GYN,2014,1,149720
CC25779,ACC11770669,IQHUPR8Z,2015,6,209741
CC25780,ACC117732269,98WUTF8M,2016,9,393015
CC25781,ACC117766128,5JUSHPUM,2017,6,168511
CC25782,ACC11777326,9FMK8FZU,2013,1,569962
CC25783,ACC117775057,WPWW4JUN,2014,6,451934
CC25784,ACC117811858,8QUXAAHS,2015,1,526034
CC25785,ACC117878842,EU8RGIP7,2016,9,255987
CC25786,ACC117926382,BFT7ZJQO,2017,10,128231
CC25787,ACC117930565,4EQAO8W3,2013,9,300846
CC25788,ACC117934901,F3RWQSVQ,2014,9,233206
CC25789,ACC117945575,FUA3S84W,2015,8,235885
CC25790,ACC117957350,G9WITTNH,2016,4,127224
CC25791,ACC117999607,TE4CM6N8,2017,7,434302
CC25792,ACC118026620,L93TY7Q6,2013,4,356421
CC25793,ACC118043571,MK46HOFS,2013,9,342665
CC25794,ACC118120650,NSUSAJ7C,2014,9,286387
CC25795,ACC118122405,ZQXJP6PH,2015,5,321024
CC25796,ACC11816152,YX6PNVKN,2016,3,233035
CC25797,ACC118195956,7V7IJDSU,2017,4,187929
CC25798,ACC118206570,BSDHE7F2,2013,6,211831
CC25799,ACC118214603,DV5EXZEZ,2014,6,226537
CC25800,ACC118216331,VDKS85PW,2015,1,76665
CC25801,ACC118218256,4W48SFHV,2016,2,489782
CC25802,ACC118242242,ANGVCUXZ,2017,1,673873
CC25803,ACC118242739,IOST7D8C,2013,1,28139
CC25804,ACC118249089,HAQAECZX,2014,1,533672
CC25805,ACC118280197,GAB49KQU,2015,6,76627
CC25806,ACC118281436,GEBCXWCU,2016,10,83942
CC25807,ACC118300876,JPT2DAGQ,2017,6,92663
CC25808,ACC118318464,RXYEGKFP,2013,4,164008
CC25809,ACC118327160,4R6HCRNW,2014,1,33706
CC25810,ACC118402951,MWRTSE9B,2015,1,117838
CC25811,ACC118406306,JAC7FJCA,2016,2,178410
CC25812,ACC118433901,5DCT43QX,2017,3,565820
CC25813,ACC118451326,GFZMAKDD,2013,6,464987
CC25814,ACC118451979,8WVWSZNF,2014,7,521322
CC25815,ACC118495968,KCBVOKZ8,2015,4,61788
CC25816,ACC118542211,NRCEX3F3,2016,4,117952
CC25817,ACC118571830,59KYREQZ,2017,7,25536
CC25818,ACC118591939,S2HTHOYG,2013,7,173812
CC25819,ACC118639500,98QJA4ZA,2014,5,113373
CC25820,ACC118642651,8S27HJRE,2015,3,237937
CC25821,ACC118646835,MTEWWARX,2016,5,383667
CC25822,ACC11865147,PH8LQUCB,2017,5,110865
CC25823,ACC118660451,BYB9URVZ,2013,6,269667
CC25824,ACC118679548,3TYYHEQU,2014,2,354483
CC25825,ACC118688570,WTOPV47E,2015,4,726484
CC25826,ACC118697759,HGNGPJXH,2016,5,145825
CC25827,ACC118736018,LE5M9QWH,2017,5,273847
CC25828,ACC118744864,7YR3Z54H,2013,5,515394
CC25829,ACC11875094,9DLYZCUW,2014,4,589988
CC25830,ACC118757963,RKYQQQL5,2015,6,938923
CC25831,ACC11877894,5UTFCCXZ,2016,2,914812
CC25832,ACC11884001,JCYRCTNE,2017,5,258305
CC25833,ACC118903136,AJIVJ4WE,2013,4,332139
CC25834,ACC118953178,JTCERL4D,2014,1,98534
CC25835,ACC118955764,XWS2DC9M,2015,5,234973
CC25836,ACC11895644,TVIX5INS,2016,6,311372
CC25837,ACC119012779,CIQZ4NJS,2017,1,16910
CC25838,ACC119054012,EJRPJ86R,2013,1,612731
CC25839,ACC119082543,HPQBQGWQ,2014,4,132924
CC25840,ACC119121991,FR38HJFG,2015,1,351633
CC25841,ACC119140379,JPXNNMXQ,2016,1,441009
CC25842,ACC119262639,HWED8UBF,2017,3,138130
CC25843,ACC119269677,CJ6ILARS,2013,7,310118
CC25844,ACC119284784,MBCCSXEA,2014,7,465785
CC25845,ACC119302713,4S84NTNM,2015,5,385757
CC25846,ACC119310704,ADGV3FDY,2016,2,110903
CC25847,ACC119322169,HSAJUCOR,2017,3,371906
CC25848,ACC119354933,HHV3JEXF,2013,6,30267
CC25849,ACC119375046,DHARALYV,2014,6,125153
CC25850,ACC119420786,KBVN65GH,2015,2,48944
CC25851,ACC1194255,UYHCQN7W,2016,4,84835
CC25852,ACC119429212,9VXSCU6F,2017,4,408082
CC25853,ACC119441656,F2DBEMXE,2013,3,168454
CC25854,ACC119448353,6VN358PX,2014,4,242801
CC25855,ACC119480067,T2J5Y8NB,2015,3,43605
CC25856,ACC119494284,HPXJGYEZ,2016,5,30115
CC25857,ACC119523541,CS5NAYPP,2017,2,289180
CC25858,ACC119570296,2UC6R5XE,2013,1,119586
CC25859,ACC119585186,KZ8TKYP4,2014,4,121106
CC25860,ACC119593918,Y8XIC3AH,2015,10,633536
CC25861,ACC119623562,GCT9PSGP,2016,10,354730
CC25862,ACC119708543,MPQQFX4I,2017,3,449236
CC25863,ACC119714184,8VCZYPZD,2013,5,250705
CC25864,ACC119749309,JCIQPZLE,2014,5,195966
CC25865,ACC119754144,AYSUMKSF,2015,5,84265
CC25866,ACC119756979,VVAVU9BN,2016,4,250382
CC25867,ACC11976560,F3NBRACB,2017,8,74385
CC25868,ACC119771568,FPIGVTHX,2013,8,563920
CC25869,ACC119781172,X7XNXJVW,2014,8,211964
CC25870,ACC119811138,JEKWRXYH,2015,1,276602
CC25871,ACC119814218,MNGYZO5U,2016,9,134026
CC25872,ACC119831315,FXPCJ7GE,2017,9,298756
CC25873,ACC119841603,BUXRB7CD,2013,9,188708
CC25874,ACC119850620,JV4MCTHN,2014,9,119377
CC25875,ACC119893980,JUFQ5PVJ,2015,8,159486
CC25876,ACC11989480,ENLVSM6O,2016,4,72523
CC25877,ACC119923897,CJHC43KV,2017,10,213579
CC25878,ACC120004492,N4NSCGHE,2013,8,169043
CC25879,ACC120019626,FUVHQRWB,2014,1,306888
CC25880,ACC120035793,GTQHBCF7,2015,4,393585
CC25881,ACC120039613,DSB6DIRV,2016,4,598044
CC25882,ACC120076236,BVUKQQRV,2017,4,348061
CC25883,ACC120108023,KZCHX6LW,2013,4,155515
CC25884,ACC120112645,M5XAM7HE,2014,4,167124
CC25885,ACC120131916,YODUTYZU,2015,4,191159
CC25886,ACC120140894,JEREISWR,2016,6,194959
CC25887,ACC120163882,FTHIZFGT,2017,9,1959071
CC25888,ACC120196197,7TCFIDRX,2013,9,64619
CC25889,ACC120224915,V8CRCBLR,2014,9,483949
CC25890,ACC120233134,XEDZWKEX,2015,9,5928
CC25891,ACC120239313,RAD4GZKE,2016,7,349771
CC25892,ACC120299575,FY8NXMD2,2017,8,33326
CC25893,ACC120311738,KVZXQCUM,2013,8,1175549
CC25894,ACC120323187,JXRP92WY,2014,10,159296
CC25895,ACC120382981,IYA3LI6E,2013,4,51813
CC25896,ACC120400903,FXEUAUMU,2014,1,152551
CC25897,ACC12041686,KXVZ3BNR,2015,6,236170
CC25898,ACC120463595,FTDASK8G,2013,4,426018
CC25899,ACC120525624,JZQZ7RWM,2014,9,226708
CC25900,ACC120551487,HNPMBXDN,2015,10,224808
CC25901,ACC120562659,3SUTYK7Z,2016,8,27968
CC25902,ACC120583763,EHAW2L37,2013,7,28690
CC25903,ACC120593697,H5HWWKTM,2014,7,0
CC25904,ACC120642325,BQVSKRPN,2015,6,94145
CC25905,ACC120657705,EUK3CR9A,2016,1,108471
CC25906,ACC120674699,VRMGCTGP,2017,6,621832
CC25907,ACC120686236,ENDZJZGR,2013,6,230888
CC25908,ACC120738485,NSSYQFVN,2014,6,704406
CC25909,ACC120739367,7TRWUSYQ,2015,9,197524
CC25910,ACC120808024,7Z6JWBCW,2016,10,431224
CC25911,ACC120808521,7DR4UVAZ,2017,7,361627
CC25912,ACC120853878,H7YECJLG,2013,10,117344
CC25913,ACC120860800,CUNTRPMN,2014,7,85101
CC25914,ACC120868691,VQQEMTVX,2015,4,128383
CC25915,ACC120876011,NWMFKQLZ,2016,6,201704
CC25916,ACC120890040,FIUW4SGY,2017,9,167200
CC25917,ACC120908835,JCVXZSJS,2013,9,76114
CC25918,ACC120909114,VZRUA5XP,2014,9,286634
CC25919,ACC120912487,923REBWY,2015,9,365921
CC25920,ACC120989117,3FKWHVLC,2016,9,386289
CC25921,ACC121004759,V8JTYKKL,2017,8,72200
CC25922,ACC121006346,A4MRC8NU,2013,8,58520
CC25923,ACC1210187,CQJTCLCJ,2014,4,220932
CC25924,ACC121031855,L9O3NMDQ,2015,6,175978
CC25925,ACC121053681,7DFWCHAN,2016,4,208506
CC25926,ACC121066162,NK7CWSGK,2017,1,65056
CC25927,ACC121072178,OLLGNEK9,2013,9,220400
CC25928,ACC121072262,KVOLRR62,2014,9,62833
CC25929,ACC12111252,KAI7SJGY,2015,9,357485
CC25930,ACC121112974,5LYDNC27,2016,10,173090
CC25931,ACC121118495,LPGW9PN3,2017,1,101251
CC25932,ACC121121179,4WA5JPWP,2013,6,351842
CC25933,ACC121125289,GCDXLWAN,2014,6,140049
CC25934,ACC121127406,7V6GQUOD,2015,9,423339
CC25935,ACC121147873,ENYQCCWM,2016,9,456836
CC25936,ACC121214365,B3BUXXA4,2017,1,250268
CC25937,ACC121229544,PC7INMMF,2013,4,150366
CC25938,ACC121231303,6PJ9NW3X,2014,1,124583
CC25939,ACC121282091,DXYC8WIG,2015,4,14991
CC25940,ACC121285984,DPKUYNJK,2016,9,343425
CC25941,ACC121302510,6ZRSCJ6J,2017,10,190779
CC25942,ACC121316800,CPX4EYVB,2013,4,199253
CC25943,ACC121318866,T28RFIEL,2014,8,319143
CC25944,ACC121328826,D4GXBMM8,2015,9,56772
CC25945,ACC121342437,JMQJAZHA,2016,9,257678
CC25946,ACC121372779,RZSFMVB9,2017,9,3059
CC25947,ACC121390611,T2QWMIDV,2013,4,329593
CC25948,ACC121406664,GRM6UHIW,2014,1,432060
CC25949,ACC121436941,X2SD7FMK,2015,8,434872
CC25950,ACC121455224,I4SENFDI,2016,10,216999
CC25951,ACC121490277,YSNU9M3K,2017,4,267007
CC25952,ACC121529071,USGXXPJH,2013,8,10184
CC25953,ACC121530364,QPQZPSMH,2014,1,192907
CC25954,ACC121531361,QPZDTV5V,2015,4,414238
CC25955,ACC121546045,H28ZERNP,2016,4,77425
CC25956,ACC121551169,UNWHQWCY,2017,4,360848
CC25957,ACC12157336,7N8BRMDU,2013,9,98211
CC25958,ACC121658060,DFMGCWHV,2014,9,159847
CC25959,ACC121703848,8FP6ENF4,2015,9,376599
CC25960,ACC121704568,FAO6XGQE,2016,10,605226
CC25961,ACC121725870,X5FCJHQ5,2017,8,4902
CC25962,ACC121727304,GGFPEVFR,2013,4,101004
CC25963,ACC121742391,AP9SCCXC,2014,1,316673
CC25964,ACC121746512,WONWP8QB,2015,1,399152
CC25965,ACC121768385,CWEKUQ4P,2016,4,183844
CC25966,ACC121786802,C5CGJVQZ,2017,1,333260
CC25967,ACC121799337,HO4YRWYD,2013,9,469338
CC25968,ACC121807977,HLIYGGYA,2014,10,589095
CC25969,ACC121824859,QKAJK2VB,2015,10,64182
CC25970,ACC121842931,ZEZT2RND,2016,10,407474
CC25971,ACC121849154,9AVBPCUN,2017,4,738834
CC25972,ACC121872873,EZYK55RU,2013,1,759373
CC25973,ACC121875860,XLUTOAMB,2014,4,298490
CC25974,ACC1218805,DWU7CKFE,2015,7,243637
CC25975,ACC121930710,D6DQQIBU,2016,1,319751
CC25976,ACC121943498,QHQJZFZU,2017,4,497135
CC25977,ACC121951676,YP9SF5M4,2013,4,62092
CC25978,ACC121963846,VMYWFYEL,2014,4,248121
CC25979,ACC121966270,4XPSMAPQ,2015,9,282701
CC25980,ACC121967396,FKF7TQWV,2016,7,139555
CC25981,ACC121979940,FFSKJ4PJ,2017,1,593769
CC25982,ACC121986736,5UTEZSAB,2013,1,191786
CC25983,ACC122052233,5NKBKDHR,2014,1,336775
CC25984,ACC122065567,N3UXDVTF,2015,1,634334
CC25985,ACC122066206,5OY8PVUA,2016,6,48868
CC25986,ACC122070896,RSDW4ASM,2017,4,135394
CC25987,ACC122103482,LH8H3PTS,2013,4,289864
CC25988,ACC122147085,CSSGZP9Q,2014,9,205428
CC25989,ACC122173890,SKHABGYI,2015,9,481232
CC25990,ACC122187581,GFNPT3NG,2016,7,334343
CC25991,ACC122236860,CBKXYPE7,2017,4,282131
CC25992,ACC122258329,QGXXYFWE,2013,6,99180
CC25993,ACC122275126,DTLXTDMB,2014,1,356117
CC25994,ACC122287574,XQU9XWRT,2015,7,87286
CC25995,ACC122314670,NZMD3FOP,2016,7,227278
